danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms
0.635,0.403,-16.188,0.833,0.429,0.228,0.568,92.919,79547.0
0.727,0.7140000000000001,-7.075,0.274,0.00779,0.316,0.6659999999999999,81.532,234167.0
0.339,0.838,-7.271,0.0765,0.00029,0.11,0.325,120.131,187813.0
0.7290000000000001,0.732,-7.382999999999999,0.0349,0.224,0.209,0.879,88.037,252853.0
0.494,0.884,-5.541,0.0455,0.000244,0.143,0.265,140.314,273200.0
0.7290000000000001,0.0361,-29.08,0.949,0.7959999999999999,0.145,0.517,124.443,94773.0
0.722,0.94,-3.688,0.0283,0.0113,0.138,0.948,126.022,203480.0
0.157,0.0403,-26.817,0.0403,0.944,0.0509,0.0397,92.129,250880.0
0.64,0.743,-4.08,0.0379,0.269,0.101,0.361,122.035,262533.0
0.7929999999999999,0.235,-14.273,0.0863,0.931,0.201,0.691,83.633,179840.0
0.923,0.518,-6.008,0.0492,0.52,0.104,0.682,93.023,226680.0
0.866,0.749,-3.977,0.253,0.15,0.0614,0.891,92.074,250747.0
0.601,0.594,-9.419,0.0402,0.545,0.639,0.591,122.212,206360.0
0.523,0.973,-6.693,0.074,0.0069,0.175,0.609,139.971,204000.0
0.575,0.369,-18.16,0.907,0.418,0.539,0.588,123.036,106920.0
0.909,0.517,-11.018,0.165,0.00834,0.142,0.539,125.048,217427.0
0.509,0.843,-3.318,0.0488,0.000671,0.348,0.332,140.055,238400.0
0.502,0.719,-5.12,0.0346,0.0405,0.163,0.694,159.985,226053.0
0.721,0.678,-3.703,0.258,0.00521,0.153,0.712,160.023,241373.0
0.5,0.7879999999999999,-6.64,0.0299,0.7120000000000001,0.248,0.965,137.355,142693.0
0.795,0.83,-4.11,0.275,0.0464,0.0788,0.455,94.88,216173.0
0.661,0.973,-2.994,0.037,0.11,0.617,0.75,108.037,232827.0
0.622,0.97,-2.722,0.156,0.13,0.188,0.429,102.025,209467.0
0.5760000000000001,0.975,-0.942,0.0496,0.241,0.229,0.795,114.018,204013.0
0.472,0.925,-4.57,0.0415,0.000305,0.0755,0.746,146.97,198833.0
0.823,0.594,-5.566,0.036,0.705,0.0968,0.971,115.854,316493.0
0.748,0.342,-11.351,0.879,0.741,0.363,0.657,115.288,123167.0
0.386,0.376,-9.895,0.0528,0.6629999999999999,0.238,0.88,171.917,161960.0
0.5,0.845,-5.015,0.0369,0.00184,0.106,0.539,95.199,212045.0
0.8440000000000001,0.754,-12.233,0.0493,0.7190000000000001,0.0598,0.904,111.386,440999.0
0.556,0.5,-6.559,0.0328,0.0147,0.307,0.634,151.955,208360.0
0.49,0.8109999999999999,-4.257,0.0297,0.0164,0.333,0.649,173.938,218747.0
0.593,0.651,-6.904,0.135,0.0169,0.141,0.323,86.535,223613.0
0.56,0.827,-5.393,0.0266,0.00986,0.328,0.639,89.93,254600.0
0.63,0.78,-5.353,0.221,0.00499,0.206,0.281,155.779,286453.0
0.206,0.939,-5.061,0.0855,7.780000000000001e-05,0.0617,0.155,136.615,133773.0
0.402,0.817,-3.756,0.0406,0.317,0.105,0.376,177.342,227920.0
0.677,0.671,-4.905,0.0361,0.004,0.413,0.527,137.046,238920.0
0.841,0.544,-7.347,0.0309,0.194,0.108,0.831,115.994,254307.0
0.95,0.646,-7.774,0.358,0.112,0.118,0.87,124.024,224947.0
0.442,0.305,-12.472,0.0381,0.431,0.0967,0.212,159.983,321280.0
0.71,0.487,-7.851,0.924,0.552,0.398,0.575,129.764,122300.0
0.731,0.563,-4.046,0.131,0.191,0.296,0.452,184.009,240427.0
0.583,0.578,-5.183,0.0499,0.217,0.106,0.624,79.088,319107.0
0.598,0.4,-10.054,0.0241,0.459,0.151,0.369,96.938,203546.0
0.6809999999999999,0.171,-9.175,0.0331,0.653,0.107,0.115,117.993,272253.0
0.598,0.95,-5.216,0.135,0.0121,0.329,0.291,105.185,197440.0
0.687,0.723,-4.751,0.0709,0.122,0.573,0.432,76.0,448573.0
0.333,0.907,-3.191,0.0959,0.153,0.395,0.353,187.826,191693.0
0.795,0.851,-4.525,0.159,0.0861,0.368,0.795,114.974,236613.0
0.5329999999999999,0.865,-4.213,0.255,0.00433,0.232,0.581,91.836,239840.0
0.465,0.182,-19.41,0.0342,0.937,0.0869,0.475,87.665,127000.0
0.661,0.422,-6.918,0.0282,0.0887,0.164,0.428,117.007,241373.0
0.761,0.704,-5.975,0.059,0.00435,0.272,0.738,154.007,233320.0
0.386,0.983,-3.012,0.241,6.6e-05,0.477,0.483,157.094,286960.0
0.551,0.773,-6.578,0.101,0.0673,0.0511,0.649,90.003,159293.0
0.689,0.886,-7.066,0.0382,0.0664,0.278,0.906,122.07,248067.0
0.641,0.451,-7.694,0.0899,0.507,0.629,0.612,179.967,223160.0
0.56,0.958,-1.119,0.0792,0.174,0.705,0.599,176.524,217067.0
0.542,0.586,-14.394,0.214,0.812,0.13,0.383,87.846,58880.0
0.112,0.1,-28.097,0.0366,0.949,0.105,0.315,86.21799999999998,119080.0
0.128,0.00892,-33.337,0.0419,0.982,0.107,0.0475,66.833,237213.0
0.774,0.778,-5.066,0.246,0.0207,0.237,0.514,77.992,275267.0
0.951,0.6,-4.675,0.0685,0.106,0.0712,0.822,125.04,218573.0
0.766,0.692,-4.672,0.0289,0.0825,0.0384,0.691,102.028,205160.0
0.438,0.386,-10.024,0.034,0.689,0.113,0.281,131.926,291200.0
0.481,0.443,-9.426,0.0286,0.124,0.0754,0.282,141.524,282107.0
0.709,0.725,-4.999,0.0556,0.208,0.158,0.759,97.046,213360.0
0.537,0.6970000000000001,-12.781,0.044,0.00164,0.394,0.615,114.368,172867.0
0.72,0.8640000000000001,-5.24,0.0282,0.214,0.225,0.965,136.915,228720.0
0.394,0.846,-3.1660000000000004,0.0446,0.00782,0.0897,0.449,108.356,174773.0
0.695,0.815,-10.056,0.0575,0.0321,0.226,0.255,127.988,527000.0
0.571,0.89,-1.6,0.0395,0.00509,0.0769,0.751,110.958,234147.0
0.299,0.1,-16.886,0.0394,0.935,0.0657,0.333,119.02,161640.0
0.775,0.617,-8.496,0.361,0.8340000000000001,0.134,0.594,169.989,370973.0
0.6940000000000001,0.209,-20.361,0.95,0.306,0.182,0.794,64.72,160533.0
0.747,0.646,-9.185,0.191,0.273,0.0931,0.73,87.011,259333.0
0.579,0.469,-9.744,0.623,0.78,0.429,0.667,106.397,217397.0
0.702,0.724,-5.656,0.281,0.227,0.916,0.509,81.759,264680.0
0.508,0.821,-5.279,0.0395,0.223,0.316,0.463,75.057,236680.0
0.653,0.964,-4.261,0.0582,0.00316,0.144,0.87,126.928,209267.0
0.407,0.896,-2.935,0.063,0.012,0.196,0.156,138.697,243573.0
0.55,0.938,-3.556,0.0522,0.00171,0.555,0.433,133.99,214493.0
0.745,0.898,-4.544,0.234,0.187,0.712,0.778,109.614,204461.0
0.358,0.179,-12.538,0.0341,0.862,0.122,0.106,89.225,206173.0
0.218,0.344,-11.742,0.0359,0.8690000000000001,0.3,0.0915,97.681,297293.0
0.695,0.8959999999999999,-4.276,0.0518,0.152,0.0274,0.768,104.062,236547.0
0.608,0.825,-6.303,0.0419,0.024,0.346,0.454,115.049,335333.0
0.414,0.402,-8.911,0.0427,0.7,0.363,0.171,105.368,340040.0
0.652,0.283,-23.045,0.96,0.464,0.877,0.617,94.821,88294.0
0.464,0.735,-5.202,0.085,0.185,0.161,0.336,123.068,305373.0
0.593,0.642,-7.284,0.0299,0.313,0.0804,0.736,76.403,239440.0
0.722,0.7829999999999999,-6.259,0.322,0.0425,0.154,0.698,95.086,289613.0
0.645,0.337,-11.922,0.0392,0.8390000000000001,0.186,0.23,108.198,298945.0
0.691,0.541,-5.873,0.0776,0.508,0.0753,0.319,127.683,243307.0
0.352,0.122,-23.599,0.116,0.359,0.29,0.0964,76.821,277613.0
0.817,0.585,-4.688,0.0301,0.439,0.147,0.916,105.014,218440.0
0.659,0.379,-8.937000000000003,0.0331,0.4970000000000001,0.103,0.253,98.016,297667.0
0.626,0.41,-8.551,0.0284,0.616,0.145,0.346,126.517,234400.0
0.469,0.547,-4.624,0.028,0.449,0.0826,0.274,136.04399999999998,272720.0
0.224,0.141,-16.795,0.0507,0.971,0.0876,0.215,169.644,164293.0
0.775,0.837,-4.965,0.39,0.0383,0.315,0.807,95.86,244600.0
0.516,0.11,-21.086,0.0465,0.967,0.114,0.657,137.082,172747.0
0.562,0.594,-4.578,0.0558,0.318,0.311,0.423,62.876,265533.0
0.627,0.4,-10.417,0.959,0.665,0.145,0.48,166.833,141023.0
0.465,0.954,-4.251,0.044,0.000346,0.573,0.458,143.85,193653.0
0.8029999999999999,0.818,-5.811,0.312,0.205,0.12,0.774,178.08700000000005,302579.0
0.608,0.852,-7.2360000000000015,0.0614,0.00797,0.132,0.884,129.105,217560.0
0.55,0.934,-4.393,0.0435,0.00106,0.0985,0.319,144.98,427050.0
0.6940000000000001,0.336,-18.038,0.94,0.417,0.0801,0.434,82.12899999999998,273850.0
0.524,0.894,-9.573,0.0328,0.000364,0.15,0.212,140.003,403573.0
0.823,0.417,-9.787,0.0438,0.0207,0.102,0.459,128.001,457865.0
0.681,0.753,-4.082,0.107,0.459,0.114,0.578,91.993,198427.0
0.552,0.831,-4.819,0.0402,0.236,0.0907,0.604,111.061,208880.0
0.677,0.682,-6.879,0.0361,0.0405,0.0351,0.875,106.279,192107.0
0.797,0.586,-4.991,0.25,0.00398,0.0523,0.414,99.085,295960.0
0.669,0.829,-3.801,0.49,0.179,0.241,0.61,118.934,253067.0
0.79,0.645,-5.426,0.317,0.335,0.405,0.583,158.13,284413.0
0.673,0.614,-5.426,0.103,0.0782,0.139,0.362,176.052,289747.0
0.7190000000000001,0.557,-8.222000000000001,0.0523,0.0428,0.0825,0.941,164.03900000000004,290013.0
0.716,0.72,-2.183,0.0319,0.307,0.135,0.464,122.512,215853.0
0.642,0.309,-10.595999999999998,0.0435,0.753,0.119,0.47,82.412,308307.0
0.83,0.103,-24.53,0.284,0.0684,0.0888,0.0388,95.215,68560.0
0.195,0.982,-2.6460000000000004,0.268,0.000356,0.337,0.414,173.919,275027.0
0.737,0.817,-4.246,0.0508,0.0577,0.118,0.751,112.866,276173.0
0.6829999999999999,0.616,-20.683000000000003,0.0546,0.722,0.093,0.483,141.47899999999996,86720.0
0.71,0.698,-6.277,0.0393,0.0574,0.123,0.976,157.985,197600.0
0.514,0.314,-17.583,0.075,0.926,0.196,0.404,97.985,143413.0
0.7559999999999999,0.884,-2.901,0.0304,0.623,0.161,0.959,101.924,183867.0
0.703,0.916,-7.207999999999998,0.0377,0.0232,0.146,0.892,140.064,248000.0
0.303,0.792,-8.097999999999999,0.177,0.0335,0.0627,0.383,90.044,242333.0
0.331,0.779,-9.572,0.0434,0.00746,0.431,0.799,95.072,133533.0
0.784,0.4920000000000001,-5.827000000000001,0.305,0.203,0.069,0.597,89.956,266827.0
0.71,0.477,-7.44,0.0397,0.167,0.128,0.143,94.932,232533.0
0.469,0.689,-7.017,0.0475,0.00607,0.114,0.531,126.505,221867.0
0.326,0.743,-5.139,0.0352,0.0491,0.0874,0.459,80.475,241867.0
0.477,0.604,-7.5870000000000015,0.029,0.182,0.455,0.267,144.05,294213.0
0.6579999999999999,0.226,-13.271,0.0343,0.99,0.0732,0.825,118.209,90933.0
0.645,0.405,-13.029000000000002,0.0359,0.0149,0.12,0.628,94.22,305933.0
0.799,0.895,-5.122999999999998,0.0741,0.238,0.0689,0.764,135.013,232387.0
0.503,0.671,-5.717,0.0284,0.093,0.176,0.381,140.115,200093.0
0.6709999999999999,0.581,-8.568999999999999,0.0412,0.272,0.1639999999999999,0.54,101.08,359960.0
0.854,0.673,-3.132,0.185,0.038,0.255,0.955,95.0,337733.0
0.465,0.476,-9.493,0.0716,0.159,0.355,0.302,166.727,161413.0
0.184,0.066,-17.562,0.0444,0.938,0.0903,0.0834,128.623,257347.0
0.59,0.716,-7.134,0.0405,0.000566,0.07,0.528,129.915,257960.0
0.624,0.84,-5.768,0.0337,0.108,0.144,0.656,111.02,323040.0
0.658,0.742,-3.511,0.0319,0.39,0.125,0.698,123.316,227027.0
0.94,0.633,-3.56,0.0467,0.0581,0.281,0.962,121.003,248680.0
0.377,0.5579999999999999,-8.073,0.0405,0.295,0.107,0.36,130.019,198707.0
0.633,0.58,-10.974,0.0415,0.3229999999999999,0.969,0.48,92.199,330800.0
0.723,0.6990000000000001,-3.975,0.036,0.195,0.101,0.7190000000000001,90.898,189360.0
0.624,0.826,-4.047,0.298,0.0905,0.438,0.885,84.525,231240.0
0.716,0.336,-18.502,0.899,0.581,0.204,0.292,122.945,603560.0
0.434,0.845,-4.316,0.0352,0.00554,0.11,0.332,96.073,265067.0
0.464,0.775,-3.294,0.0292,0.0392,0.22,0.483,158.17600000000004,249693.0
0.514,0.122,-12.842,0.0314,0.971,0.118,0.178,73.322,189053.0
0.5820000000000001,0.841,-5.012,0.0293,0.00804,0.269,0.484,140.94799999999995,285800.0
0.679,0.969,-7.4689999999999985,0.0407,0.00099,0.0832,0.585,143.035,277434.0
0.848,0.875,-6.763999999999999,0.0685,0.0176,0.157,0.912,111.939,245160.0
0.223,0.15,-16.817999999999998,0.0471,0.994,0.5329999999999999,0.416,161.918,159467.0
0.6829999999999999,0.221,-19.015,0.957,0.742,0.142,0.352,101.143,306434.0
0.789,0.777,-2.911,0.0786,0.115,0.161,0.503,84.993,248320.0
0.369,0.996,-1.531,0.0931,3.83e-05,0.249,0.209,98.162,231853.0
0.656,0.668,-5.251,0.0303,0.0626,0.179,0.617,114.905,219813.0
0.454,0.521,-14.137,0.0707,0.653,0.172,0.895,90.605,210280.0
0.506,0.599,-7.524,0.0377,0.00127,0.114,0.193,108.871,339693.0
0.581,0.887,-12.888,0.0374,0.0014,0.296,0.252,131.98,306893.0
0.775,0.7070000000000001,-8.7,0.0444,0.00149,0.0486,0.971,122.99,560387.0
0.914,0.607,-5.658,0.32,0.0626,0.0515,0.666,98.054,256973.0
0.6659999999999999,0.394,-7.1370000000000005,0.031,0.979,0.142,0.757,120.904,200293.0
0.799,0.708,-3.833,0.114,0.0208,0.115,0.82,96.954,228560.0
0.838,0.724,-6.9,0.242,7.68e-05,0.162,0.537,150.192,320187.0
0.659,0.468,-7.439,0.0232,0.363,0.0964,0.37,99.066,257400.0
0.579,0.277,-15.542,0.0306,0.897,0.106,0.7879999999999999,154.162,186027.0
0.805,0.54,-5.047,0.0406,0.139,0.0753,0.701,95.999,309813.0
0.7140000000000001,0.423,-17.694000000000006,0.919,0.8859999999999999,0.356,0.675,46.927,78547.0
0.723,0.596,-5.677,0.153,0.0897,0.22,0.784,69.008,267987.0
0.735,0.844,-5.215,0.167,0.142,0.319,0.742,156.069,286427.0
0.498,0.83,-5.157,0.0421,0.00461,0.139,0.453,89.342,231480.0
0.868,0.86,-5.581,0.0801,0.109,0.374,0.407,130.051,241867.0
0.868,0.964,-3.72,0.111,0.0467,0.0708,0.868,98.913,312960.0
0.485,0.619,-7.115,0.0289,0.0941,0.109,0.416,138.017,242373.0
0.7240000000000001,0.458,-9.282,0.102,0.0884,0.135,0.541,86.965,287360.0
0.879,0.644,-8.595,0.201,0.345,0.272,0.856,114.002,210707.0
0.636,0.838,-3.988,0.0329,0.00143,0.0573,0.318,101.584,199107.0
0.897,0.835,-3.998,0.0652,0.0205,0.0846,0.885,105.628,243560.0
0.641,0.724,-3.843,0.0483,0.00631,0.0724,0.748,89.971,181253.0
0.25,0.0274,-26.294,0.0547,0.986,0.125,0.0381,83.604,363387.0
0.84,0.338,-9.636,0.0486,0.8109999999999999,0.11,0.36,92.197,237840.0
0.612,0.464,-7.609,0.0297,0.602,0.187,0.469,112.949,245400.0
0.701,0.822,-4.181,0.0738,0.0541,0.157,0.392,88.025,212520.0
0.636,0.625,-7.895,0.0277,0.222,0.119,0.342,93.931,249120.0
0.891,0.439,-7.994,0.428,0.0351,0.0932,0.622,77.499,224253.0
0.5489999999999999,0.6629999999999999,-14.089,0.0411,0.113,0.311,0.6970000000000001,173.878,350813.0
0.7829999999999999,0.804,-8.475,0.211,0.495,0.316,0.662,96.022,259093.0
0.609,0.807,-4.718,0.282,0.158,0.0674,0.815,96.076,183440.0
0.308,0.194,-16.31,0.0364,0.866,0.257,0.115,93.598,321653.0
0.8009999999999999,0.938,-2.192,0.0537,0.0467,0.11,0.726,137.042,184013.0
0.665,0.627,-8.286,0.0448,0.332,0.123,0.7340000000000001,120.133,248773.0
0.607,0.834,-4.902,0.0856,0.0418,0.421,0.687,125.924,183680.0
0.837,0.658,-8.013,0.126,0.000213,0.243,0.586,95.027,230133.0
0.435,0.865,-8.279,0.398,0.38,0.495,0.6579999999999999,142.83700000000005,185747.0
0.363,0.408,-10.861,0.0273,0.185,0.113,0.271,87.337,181280.0
0.651,0.56,-7.012,0.053,0.598,0.0873,0.297,104.045,373773.0
0.78,0.5579999999999999,-5.715,0.0347,0.0376,0.203,0.383,129.93,279813.0
0.73,0.483,-8.959,0.327,0.0428,0.103,0.535,168.049,212800.0
0.412,0.577,-4.944,0.119,0.163,0.0969,0.345,173.675,236400.0
0.618,0.687,-5.737,0.0271,0.111,0.0693,0.82,79.991,237067.0
0.5579999999999999,0.934,-4.072,0.0355,0.0185,0.275,0.385,130.00799999999998,221543.0
0.852,0.927,-4.497,0.0581,0.0109,0.054,0.887,107.993,171227.0
0.365,0.503,-11.119,0.0997,0.789,0.521,0.355,145.623,116707.0
0.81,0.6970000000000001,-10.176,0.0621,0.00119,0.109,0.289,125.005,435190.0
0.632,0.73,-5.895,0.245,0.00316,0.397,0.762,76.067,315320.0
0.324,0.574,-5.647,0.0292,0.239,0.143,0.335,74.101,217533.0
0.702,0.297,-9.76,0.0445,0.724,0.124,0.123,141.193,323920.0
0.8809999999999999,0.645,-5.687,0.0506,0.41,0.152,0.96,104.999,275972.0
0.701,0.503,-7.535,0.026,0.572,0.333,0.726,94.073,154200.0
0.418,0.957,-3.652,0.0625,3.25e-06,0.147,0.346,137.5,267373.0
0.702,0.78,-5.379,0.168,0.0956,0.105,0.375,135.991,261987.0
0.655,0.902,-3.419,0.0779,0.108,0.302,0.686,122.975,214800.0
0.715,0.743,-7.491,0.0337,0.339,0.0983,0.259,116.962,433920.0
0.472,0.687,-7.754,0.249,0.119,0.212,0.313,91.749,175827.0
0.645,0.578,-7.606,0.0459,0.292,0.0744,0.459,137.013,214627.0
0.431,0.938,-4.507,0.0542,0.00805,0.138,0.523,157.462,304000.0
0.545,0.498,-7.286,0.0266,0.195,0.169,0.363,127.604,270107.0
0.62,0.686,-5.027,0.0276,0.0327,0.101,0.464,128.962,208573.0
0.763,0.757,-7.05,0.0348,0.188,0.0529,0.907,139.983,195733.0
0.65,0.584,-5.81,0.0833,0.00896,0.0853,0.696,119.27,278707.0
0.775,0.81,-4.309,0.305,0.407,0.0707,0.5770000000000001,92.171,311160.0
0.625,0.52,-8.492,0.0303,0.181,0.0751,0.708,102.816,287520.0
0.605,0.609,-7.063,0.0278,0.188,0.0982,0.275,119.914,230333.0
0.524,0.732,-1.595,0.355,0.257,0.439,0.736,185.932,250067.0
0.727,0.676,-4.556,0.25,0.304,0.5,0.391,163.021,208600.0
0.536,0.765,-1.991,0.0277,0.0451,0.344,0.456,94.677,256813.0
0.742,0.423,-14.264,0.061,0.503,0.139,0.212,109.995,294360.0
0.7040000000000001,0.6679999999999999,-7.69,0.349,0.0208,0.951,0.502,73.66,307133.0
0.107,0.0818,-21.777,0.0496,0.97,0.096,0.0784,68.07300000000001,325373.0
0.539,0.966,-5.02,0.433,0.0542,0.466,0.432,99.142,235533.0
0.552,0.754,-5.888,0.0302,0.373,0.208,0.595,141.671,290933.0
0.436,0.9,-8.846,0.0392,0.00923,0.8759999999999999,0.585,129.01,335017.0
0.818,0.735,-5.95,0.076,0.116,0.285,0.502,98.386,232027.0
0.557,0.335,-6.315,0.232,0.1369999999999999,0.232,0.121,93.993,585707.0
0.433,0.959,-4.04,0.0431,0.000917,0.028,0.365,172.984,269373.0
0.789,0.55,-7.423,0.0473,0.174,0.0614,0.696,172.049,231573.0
0.716,0.4970000000000001,-9.096,0.0292,0.0566,0.26,0.189,119.984,309387.0
0.603,0.834,-5.766,0.0417,0.0411,0.105,0.376,89.956,214440.0
0.359,0.518,-3.537,0.0302,0.665,0.106,0.135,76.572,226493.0
0.28,0.166,-18.929,0.079,0.8690000000000001,0.189,0.0603,81.969,277000.0
0.675,0.678,-7.151,0.0625,0.202,0.144,0.474,119.986,231160.0
0.787,0.632,-3.487,0.137,0.103,0.388,0.612,141.026,198173.0
0.578,0.635,-5.707999999999998,0.347,0.00255,0.0859,0.4970000000000001,129.789,300053.0
0.7170000000000001,0.905,-4.002,0.402,0.621,0.059,0.919,97.519,197813.0
0.654,0.574,-9.956,0.174,0.255,0.583,0.347,141.862,332960.0
0.521,0.401,-9.976,0.0295,0.835,0.121,0.37,121.333,295560.0
0.584,0.7,-4.251,0.0506,0.512,0.13,0.549,163.953,234173.0
0.398,0.332,-9.106,0.0317,0.587,0.0846,0.191,121.531,349333.0
0.633,0.886,-3.892,0.0456,0.109,0.0438,0.753,81.811,247827.0
0.669,0.311,-11.978,0.939,0.32,0.528,0.586,95.334,125900.0
0.444,0.884,-10.226,0.0371,0.481,0.176,0.964,138.013,75520.0
0.511,0.752,-4.609,0.281,0.051,0.29,0.602,96.791,220827.0
0.247,0.102,-21.074,0.0469,0.969,0.095,0.0657,66.164,395960.0
0.925,0.659,-4.763,0.231,0.206,0.279,0.71,97.018,214227.0
0.779,0.818,-7.7,0.143,0.0101,0.0993,0.75,91.997,238773.0
0.767,0.864,-1.847,0.133,0.0116,0.0957,0.747,85.475,257907.0
0.37,0.477,-7.403,0.0314,0.462,0.114,0.232,143.51,291453.0
0.605,0.387,-7.3210000000000015,0.0403,0.913,0.0986,0.737,111.783,296453.0
0.281,0.123,-22.927,0.0565,0.993,0.336,0.327,93.862,133880.0
0.477,0.813,-5.902,0.441,0.0695,0.606,0.533,149.52,205133.0
0.624,0.7340000000000001,-6.013999999999999,0.0349,0.0639,0.15,0.342,116.998,218587.0
0.623,0.938,-4.161,0.123,0.00296,0.48,0.308,112.022,165960.0
0.555,0.547,-18.56900000000001,0.946,0.119,0.205,0.529,89.87200000000001,80973.0
0.544,0.57,-10.192,0.0326,0.462,0.213,0.295,75.59,245427.0
0.88,0.438,-7.562,0.248,0.0147,0.0907,0.714,90.02,324907.0
0.759,0.727,-5.098,0.175,0.0835,0.404,0.805,100.087,227707.0
0.762,0.888,-3.626,0.0452,0.105,0.104,0.501,120.068,214147.0
0.657,0.537,-7.825,0.199,0.0196,0.102,0.636,172.212,317067.0
0.669,0.723,-10.906,0.0815,0.0106,0.368,0.531,97.978,226960.0
0.705,0.806,-3.607,0.0309,0.0132,0.0701,0.734,103.383,256947.0
0.62,0.753,-8.777000000000001,0.434,0.0871,0.327,0.961,101.812,186000.0
0.978,0.641,-6.557,0.0686,0.196,0.124,0.848,110.619,234600.0
0.48,0.498,-6.322,0.0496,0.8079999999999999,0.369,0.318,77.715,144733.0
0.6579999999999999,0.8240000000000001,-7.207000000000002,0.041,0.000807,0.339,0.8290000000000001,108.013,205678.0
0.222,0.698,-3.611,0.0439,0.542,0.143,0.196,57.651,241859.0
0.589,0.431,-9.642,0.0667,0.731,0.0317,0.931,87.935,177427.0
0.654,0.416,-13.95,0.0319,0.126,0.156,0.6,120.107,175775.0
0.885,0.474,-8.133,0.25,0.0209,0.0895,0.794,150.072,217893.0
0.639,0.628,-7.578,0.0399,0.0381,0.386,0.43,90.482,237507.0
0.182,0.895,-2.4130000000000003,0.0539,0.0844,0.325,0.359,187.651,209773.0
0.394,0.663,-6.619,0.0295,0.0769,0.239,0.737,207.575,256253.0
0.371,0.108,-24.008000000000006,0.0303,0.993,0.09,0.264,82.695,113120.0
0.462,0.913,-4.298,0.074,0.000189,0.0671,0.72,145.522,252107.0
0.374,0.826,-5.175,0.0482,0.0687,0.317,0.342,89.785,213080.0
0.612,0.304,-12.787,0.96,0.42,0.478,0.574,184.879,134433.0
0.759,0.891,-2.983,0.257,0.0298,0.141,0.587,98.579,216707.0
0.494,0.799,-6.245,0.0385,0.268,0.159,0.5760000000000001,90.957,248933.0
0.465,0.479,-10.19,0.0701,0.925,0.333,0.804,80.313,78160.0
0.6759999999999999,0.545,-5.912999999999999,0.0302,0.515,0.304,0.745,87.134,175880.0
0.454,0.398,-10.235,0.0309,0.8170000000000001,0.112,0.485,102.497,185373.0
0.311,0.637,-6.303,0.0347,0.175,0.483,0.102,160.745,244333.0
0.558,0.867,-3.722,0.116,0.00327,0.0426,0.72,76.018,200213.0
0.68,0.391,-11.754,0.032,0.509,0.122,0.1369999999999999,122.006,216853.0
0.209,0.173,-15.223,0.0382,0.828,0.162,0.265,174.83700000000005,215160.0
0.7440000000000001,0.772,-6.2810000000000015,0.0429,0.156,0.0222,0.91,120.017,272849.0
0.732,0.55,-5.331,0.303,0.0817,0.085,0.443,92.505,273867.0
0.644,0.626,-7.243,0.0258,0.367,0.155,0.388,128.029,267533.0
0.83,0.911,-5.875,0.262,0.0926,0.0304,0.818,94.295,233960.0
0.6409999999999999,0.899,-5.608,0.0465,0.537,0.351,0.6940000000000001,112.779,93773.0
0.463,0.79,-4.341,0.336,0.191,0.18,0.69,140.063,278027.0
0.93,0.425,-6.242,0.28,0.0286,0.15,0.482,94.582,187840.0
0.631,0.784,-9.279,0.0405,0.0183,0.603,0.5720000000000001,137.029,584586.0
0.579,0.374,-6.64,0.0272,0.593,0.114,0.217,139.917,226548.0
0.585,0.789,-2.834,0.041,0.00143,0.141,0.208,120.953,238733.0
0.718,0.259,-20.007,0.942,0.511,0.335,0.5529999999999999,122.91,123300.0
0.256,0.138,-18.986,0.0458,0.935,0.21,0.243,117.871,198467.0
0.869,0.887,-4.505,0.0993,0.0605,0.148,0.784,129.221,198400.0
0.263,0.146,-17.407,0.0407,0.915,0.112,0.322,181.551,318907.0
0.589,0.892,-3.197,0.0365,0.0633,0.149,0.76,131.951,224630.0
0.852,0.5539999999999999,-8.005,0.396,0.146,0.106,0.491,94.088,226973.0
0.498,0.928,-3.724,0.112,0.0504,0.0877,0.926,79.803,110240.0
0.801,0.66,-8.267,0.286,0.175,0.0748,0.295,93.036,212293.0
0.189,0.0208,-15.19,0.0365,0.982,0.0718,0.515,67.859,128600.0
0.828,0.586,-6.274,0.205,0.0811,0.101,0.802,97.01,469200.0
0.479,0.682,-7.979,0.0361,0.596,0.5,0.632,118.825,121067.0
0.726,0.82,-3.472,0.18,0.162,0.212,0.894,98.051,211133.0
0.637,0.159,-19.905,0.565,0.894,0.267,0.726,125.316,87600.0
0.744,0.368,-6.349,0.0524,0.0702,0.192,0.391,84.018,241307.0
0.814,0.387,-9.867,0.0945,0.0248,0.131,0.792,93.961,225173.0
0.77,0.877,-4.115,0.0425,0.145,0.268,0.765,131.049,215973.0
0.433,0.7,-3.709,0.0336,0.0408,0.115,0.398,160.927,244227.0
0.557,0.26,-15.062,0.0321,0.226,0.135,0.154,135.922,204467.0
0.6,0.916,-3.071,0.0374,0.00504,0.27,0.442,104.091,169640.0
0.6579999999999999,0.815,-10.065,0.0312,0.0367,0.9,0.8240000000000001,109.987,220373.0
0.544,0.593,-5.887,0.0362,0.612,0.146,0.139,135.877,280427.0
0.7290000000000001,0.841,-5.023,0.0283,0.262,0.331,0.971,109.974,187013.0
0.523,0.992,-2.478,0.187,0.000615,0.617,0.638,175.003,336914.0
0.64,0.573,-10.769,0.0279,0.0573,0.115,0.425,90.014,265000.0
0.888,0.632,-3.872,0.219,0.19,0.101,0.662,91.979,266067.0
0.586,0.882,-3.794,0.0487,0.0385,0.32,0.706,131.008,111333.0
