danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms
0.889,0.496,-6.365,0.0905,0.259,0.252,0.544,86.003,180522.0
0.976,0.629,-5.796,0.0514,0.00183,0.0868,0.126,115.033,275160.0
0.882,0.713,-7.067,0.153,0.575,0.445,0.522,115.022,156500.0
0.548,0.653,-3.875,0.081,0.456,0.103,0.163,150.068,174853.0
0.456,0.679,-5.778,0.064,0.596,0.129,0.107,92.026,221107.0
0.6409999999999999,0.7709999999999999,-6.184,0.0354,0.494,0.31,0.863,108.085,225680.0
0.534,0.88,-6.202000000000001,0.143,0.0257,0.243,0.564,109.634,249573.0
0.723,0.787,-9.134,0.1,0.000217,0.4,0.328,124.965,248414.0
0.41,0.8290000000000001,-8.301,0.326,0.0126,0.0651,0.113,90.713,47491.0
0.568,0.486,-14.468,0.148,0.6779999999999999,0.63,0.705,112.184,217797.0
0.332,0.635,-5.653,0.0898,0.159,0.0599,0.261,186.249,201493.0
0.818,0.579,-8.447000000000001,0.536,0.532,0.265,0.345,66.03,159608.0
0.655,0.441,-5.245,0.0629,0.474,0.099,0.273,139.957,225857.0
0.669,0.5379999999999999,-9.431,0.0807,0.6990000000000001,0.103,0.546,92.01,267325.0
0.75,0.664,-5.908,0.154,0.275,0.0632,0.617,105.023,208156.0
0.449,0.297,-12.973,0.048,0.852,0.32,0.677,113.899,255333.0
0.7759999999999999,0.483,-8.201,0.53,0.121,0.0812,0.24,164.745,54159.0
0.635,0.338,-11.493,0.135,0.219,0.0601,0.293,119.751,175031.0
0.314,0.0995,-18.716,0.0403,0.984,0.0903,0.184,211.609,88500.0
0.8,0.574,-7.388,0.0612,0.277,0.0546,0.758,111.991,264856.0
0.625,0.576,-5.693,0.175,0.0543,0.187,0.235,179.063,193147.0
0.718,0.753,-3.81,0.044,0.0379,0.127,0.498,128.002,229373.0
0.725,0.243,-15.916,0.944,0.198,0.112,0.564,126.585,129900.0
0.593,0.0668,-15.268,0.0722,0.949,0.194,0.19,102.456,76974.0
0.929,0.536,-5.941,0.281,0.0868,0.0693,0.887,130.05,194311.0
0.448,0.217,-15.311,0.0368,0.899,0.0984,0.127,115.601,219644.0
0.586,0.862,-3.572,0.0627,0.662,0.457,0.643,104.049,212256.0
0.852,0.693,-6.87,0.274,0.024,0.11,0.66,95.967,233787.0
0.746,0.559,-4.008,0.0316,0.703,0.148,0.368,117.943,200680.0
0.871,0.493,-6.356,0.205,0.0134,0.385,0.0495,144.989,200573.0
0.752,0.775,-7.289,0.0546,0.0324,0.351,0.595,122.014,199263.0
0.6990000000000001,0.409,-18.893,0.948,0.8420000000000001,0.698,0.423,81.039,190032.0
0.618,0.769,-8.226,0.377,0.0478,0.115,0.332,74.939,179200.0
0.53,0.612,-8.794,0.0518,0.253,0.246,0.433,119.255,193847.0
0.513,0.661,-6.8,0.0439,0.0274,0.118,0.461,180.118,228347.0
0.633,0.889,-5.87,0.0715,0.00463,0.0658,0.584,121.956,230467.0
0.759,0.646,-7.815,0.304,0.0164,0.137,0.242,145.005,197667.0
0.597,0.587,-7.026,0.137,0.0622,0.214,0.0753,140.021,218802.0
0.8059999999999999,0.996,-6.335,0.0648,0.000128,0.0228,0.6990000000000001,128.018,75938.0
0.757,0.974,-1.919,0.0712,0.00571,0.0167,0.886,137.993,267205.0
0.439,0.948,-4.383,0.101,9.23e-05,0.405,0.253,123.915,225920.0
0.652,0.31,-10.212,0.0509,0.43,0.182,0.304,119.913,73813.0
0.505,0.68,-4.99,0.0713,0.0796,0.0465,0.539,168.021,235653.0
0.728,0.86,-5.237,0.137,0.0401,0.111,0.535,65.043,214240.0
0.694,0.948,-5.307,0.0361,0.00936,0.139,0.705,115.044,58149.0
0.897,0.642,-8.828,0.0534,0.0219,0.159,0.291,127.984,285240.0
0.693,0.333,-12.075,0.946,0.193,0.235,0.38,101.653,136227.0
0.7340000000000001,0.847,-5.645,0.0414,0.0356,0.294,0.7070000000000001,110.013,313742.0
0.392,0.906,-5.129,0.043,0.000177,0.933,0.339,111.14,312374.0
0.457,0.573,-3.866,0.0275,0.578,0.114,0.0992,76.193,238560.0
0.7090000000000001,0.31,-19.827,0.935,0.565,0.122,0.7070000000000001,109.193,88547.0
0.666,0.68,-6.667,0.034,0.239,0.348,0.26,124.914,251627.0
0.735,0.8390000000000001,-7.276,0.0467,0.0151,0.332,0.351,127.996,223125.0
0.564,0.714,-4.987,0.129,0.0549,0.155,0.33,175.924,204013.0
0.765,0.384,-9.148,0.447,0.223,0.0857,0.279,140.099,125061.0
0.552,0.18,-12.66,0.0482,0.984,0.165,0.189,134.286,102289.0
0.526,0.85,-4.47,0.0313,0.023,0.0948,0.338,141.973,184173.0
0.6679999999999999,0.39,-12.948,0.942,0.716,0.216,0.6459999999999999,95.102,306973.0
0.6709999999999999,0.288,-22.209,0.943,0.6920000000000001,0.268,0.581,114.423,299396.0
0.209,0.925,-5.61,0.26,0.225,0.0684,0.072,99.158,288547.0
0.744,0.868,-4.524,0.047,0.0326,0.0822,0.586,93.037,206420.0
0.415,0.313,-12.945,0.0561,0.255,0.117,0.0875,84.953,200133.0
0.757,0.424,-13.587,0.128,0.0087599999999999,0.0962,0.3670000000000001,146.029,174615.0
0.436,0.862,-3.544,0.0539,0.307,0.259,0.6679999999999999,139.791,251347.0
0.489,0.588,-6.177,0.0507,0.0285,0.0906,0.187,113.617,269600.0
0.411,0.522,-7.295,0.0981,0.519,0.398,0.382,88.332,239949.0
0.648,0.498,-9.98,0.0316,0.552,0.0651,0.965,97.566,188307.0
0.643,0.8059999999999999,-14.461,0.927,0.255,0.6970000000000001,0.442,94.925,90333.0
0.904,0.627,-5.608,0.222,0.0303,0.0923,0.236,145.976,224243.0
0.6920000000000001,0.285,-21.918000000000006,0.063,0.988,0.117,0.929,120.554,152988.0
0.476,0.532,-18.305,0.0648,0.0651,0.112,0.221,119.947,30598.0
0.855,0.634,-5.76,0.336,0.085,0.112,0.273,130.048,265697.0
0.621,0.452,-9.275,0.959,0.6890000000000001,0.123,0.521,75.209,176600.0
0.7859999999999999,0.6579999999999999,-7.4929999999999986,0.205,0.113,0.112,0.4,80.265,204860.0
0.884,0.6970000000000001,-8.246,0.166,0.209,0.332,0.625,92.009,143478.0
0.222,0.989,-7.436,0.3670000000000001,0.0005769999999999,0.148,0.0574,189.731,88680.0
0.508,0.7290000000000001,-5.581,0.302,0.505,0.208,0.743,64.972,214154.0
0.733,0.664,-6.163,0.295,0.102,0.191,0.557,148.005,288133.0
0.645,0.958,-3.872,0.286,0.133,0.327,0.834,160.084,205053.0
0.611,0.539,-10.617,0.411,0.0485,0.127,0.627,82.766,207133.0
0.591,0.959,-2.515,0.057,0.103,0.779,0.86,163.883,178840.0
0.764,0.4970000000000001,-12.204,0.0997,0.24,0.132,0.65,126.018,187063.0
0.55,0.557,-10.564,0.91,0.8370000000000001,0.142,0.7440000000000001,46.273,80427.0
0.458,0.875,-7.227,0.299,0.00122,0.68,0.336,101.093,192656.0
0.28,0.259,-19.255,0.0383,0.843,0.0891,0.206,133.358,199893.0
0.604,0.254,-18.021,0.964,0.194,0.196,0.352,67.347,214297.0
0.513,0.319,-13.984000000000002,0.0292,0.103,0.0649,0.378,137.96200000000002,404707.0
0.695,0.509,-6.174,0.0898,0.0833,0.392,0.153,76.985,155869.0
0.669,0.308,-10.068,0.029,0.883,0.0984,0.52,64.934,121887.0
0.326,0.393,-10.678,0.0364,0.271,0.131,0.255,95.276,96552.0
0.719,0.671,-6.279,0.0336,0.0372,0.12,0.786,130.027,237627.0
0.367,0.452,-10.422,0.0307,0.0353,0.689,0.189,113.066,520787.0
0.322,0.874,-2.893,0.2,0.0454,0.945,0.171,98.089,208294.0
0.642,0.547,-11.957,0.809,0.433,0.398,0.787,88.65,149573.0
0.619,0.453,-10.984000000000002,0.0913,0.223,0.0439,0.91,149.99,197250.0
0.514,0.918,-4.306,0.0365,0.0409,0.342,0.64,150.033,226173.0
0.743,0.651,-5.974,0.0646,0.0143,0.079,0.467,82.022,219512.0
0.6679999999999999,0.321,-19.81,0.954,0.7659999999999999,0.125,0.521,95.761,224734.0
0.653,0.901,-4.843999999999999,0.0579,0.0103,0.194,0.649,111.98,212679.0
0.674,0.99,-1.018,0.0781,0.000238,0.521,0.381,128.042,210000.0
0.21,0.487,-13.068,0.0392,0.127,0.123,0.0703,142.063,593664.0
0.6940000000000001,0.37,-9.848,0.0383,0.331,0.111,0.339,115.035,256973.0
0.897,0.203,-15.012,0.304,0.845,0.109,0.611,106.875,179658.0
0.675,0.628,-6.165,0.0838,0.00997,0.0868,0.511,89.99600000000002,230678.0
0.698,0.454,-6.756,0.151,0.123,0.155,0.137,92.932,260640.0
0.674,0.925,-5.452000000000001,0.211,0.0166,0.116,0.52,98.067,225147.0
0.611,0.747,-7.597,0.302,0.29,0.227,0.254,141.178,204523.0
0.507,0.48,-5.418,0.0266,0.449,0.147,0.35,86.046,204427.0
0.722,0.252,-14.411,0.0762,0.0671,0.0852,0.276,79.923,238120.0
0.813,0.809,-5.382,0.0846,0.102,0.377,0.646,93.005,393280.0
0.612,0.317,-11.077,0.33,0.344,0.274,0.406,47.19300000000001,59305.0
0.412,0.548,-6.981,0.243,0.0173,0.181,0.176,81.293,325615.0
0.5770000000000001,0.8859999999999999,-3.031,0.0666,0.00562,0.112,0.616,127.959,174335.0
0.7140000000000001,0.247,-15.94,0.952,0.168,0.196,0.503,108.736,150130.0
0.594,0.172,-11.503,0.0316,0.715,0.0791,0.119,110.837,189333.0
0.757,0.648,-9.564,0.345,0.113,0.145,0.531,89.855,234828.0
0.511,0.94,-7.972,0.0671,0.00177,0.0559,0.487,135.0,391168.0
0.591,0.888,-5.807,0.0601,0.0758,0.535,0.771,147.943,205227.0
0.361,0.608,-6.757,0.098,0.05,0.183,0.0789,191.812,199947.0
0.743,0.364,-13.167,0.0475,0.0244,0.0946,0.322,140.007,82338.0
0.57,0.58,-5.547,0.209,0.0125,0.0497,0.405,171.917,270627.0
0.596,0.77,-6.933,0.0304,0.00333,0.106,0.792,99.992,280867.0
0.592,0.701,-4.014,0.0858,0.0451,0.327,0.282,129.501,280615.0
0.743,0.361,-15.209,0.94,0.406,0.7340000000000001,0.634,89.538,93547.0
0.56,0.525,-5.218,0.026,0.322,0.415,0.7809999999999999,124.425,79845.0
0.6940000000000001,0.7,-6.89,0.0329,0.00283,0.102,0.341,118.0,290769.0
0.733,0.678,-7.771,0.438,0.121,0.344,0.841,175.985,142000.0
0.531,0.735,-5.37,0.085,0.199,0.598,0.48,124.054,268560.0
0.793,0.793,-4.521,0.083,0.0123,0.0951,0.679,123.95,183290.0
0.7759999999999999,0.733,-7.178,0.0481,0.00243,0.0752,0.6659999999999999,117.07,313920.0
0.779,0.705,-3.895,0.0344,0.369,0.124,0.946,101.022,178374.0
0.861,0.666,-5.18,0.343,0.00218,0.272,0.853,145.041,202625.0
0.521,0.3720000000000001,-18.182,0.0314,0.126,0.0773,0.0499,100.017,239750.0
0.667,0.292,-18.454,0.956,0.307,0.1639999999999999,0.291,95.042,218983.0
0.784,0.7509999999999999,-6.624,0.0282,0.00481,0.0763,0.509,126.049,236190.0
0.887,0.388,-14.505,0.349,0.739,0.106,0.205,120.035,193143.0
0.784,0.498,-6.977,0.0533,0.00248,0.224,0.418,143.96,201587.0
0.721,0.738,-5.682,0.0649,0.00222,0.224,0.375,135.988,312960.0
0.602,0.725,-3.054,0.0393,0.174,0.0786,0.304,122.803,239853.0
0.731,0.785,-7.056,0.159,0.174,0.112,0.41,93.037,165645.0
0.388,0.12,-20.777,0.0415,0.983,0.0802,0.117,111.897,1141587.0
0.18,0.246,-21.44,0.0395,0.799,0.0804,0.0391,77.425,76000.0
0.867,0.599,-5.3820000000000014,0.249,0.049,0.148,0.484,87.985,175893.0
0.599,0.869,-3.697,0.0789,0.0525,0.103,0.593,108.061,193333.0
0.826,0.773,-4.218,0.0524,0.323,0.143,0.761,126.899,238200.0
0.381,0.68,-4.724,0.162,0.0876,0.168,0.167,162.246,235773.0
0.832,0.508,-6.913,0.149,0.0492,0.107,0.75,109.352,185427.0
0.585,0.61,-8.388,0.0352,0.103,0.113,0.0598,94.971,232507.0
0.584,0.621,-5.703,0.0443,0.0715,0.389,0.634,92.003,178253.0
0.886,0.672,-4.394,0.188,0.0363,0.101,0.526,91.976,192024.0
0.71,0.461,-5.901,0.0459,0.000585,0.0946,0.214,169.794,317320.0
0.757,0.5589999999999999,-6.4860000000000015,0.0824,0.604,0.183,0.43,92.022,188804.0
0.521,0.8690000000000001,-4.925,0.283,0.254,0.0896,0.6729999999999999,83.62,120024.0
0.672,0.583,-14.72,0.8809999999999999,0.321,0.375,0.519,66.458,95840.0
0.6970000000000001,0.6759999999999999,-7.885,0.483,0.475,0.0737,0.349,165.088,212791.0
0.665,0.535,-7.056,0.0572,0.0786,0.154,0.37,138.842,275253.0
0.568,0.636,-4.265,0.204,0.00671,0.105,0.879,113.497,197759.0
0.6579999999999999,0.935,-6.257999999999999,0.119,0.0276,0.304,0.242,150.018,198400.0
0.831,0.665,-3.627,0.0711,0.149,0.0636,0.663,129.989,238760.0
0.821,0.655,-8.392000000000001,0.27,0.596,0.34,0.913,145.025,234266.0
0.769,0.846,-12.564,0.0575,0.046,0.102,0.8079999999999999,125.993,375168.0
0.579,0.878,-5.396,0.145,0.29,0.789,0.88,165.972,191253.0
0.6709999999999999,0.0661,-24.495,0.82,0.7609999999999999,0.142,0.451,96.062,133889.0
0.743,0.534,-5.7620000000000005,0.0728,0.00119,0.111,0.287,129.98,276500.0
0.505,0.428,-5.604,0.221,0.489,0.0977,0.618,175.813,157493.0
0.235,0.623,-5.675,0.0317,0.103,0.0886,0.114,67.993,243960.0
0.301,0.156,-20.031,0.0898,0.947,0.272,0.202,70.226,399760.0
0.691,0.853,-2.528,0.0372,0.0631,0.082,0.762,145.999,215867.0
0.471,0.512,-14.88,0.5479999999999999,0.892,0.426,0.609,168.998,52036.0
0.676,0.695,-8.327,0.245,0.352,0.119,0.144,90.268,303813.0
0.6509999999999999,0.7140000000000001,-5.388,0.276,0.1639999999999999,0.25,0.57,93.794,217969.0
0.688,0.947,-4.097,0.0544,0.221,0.284,0.878,136.031,176800.0
0.41,0.741,-7.747000000000001,0.0376,0.662,0.318,0.574,109.222,208614.0
0.824,0.555,-5.817,0.05,0.00337,0.217,0.0611,120.002,281273.0
0.906,0.382,-12.89,0.269,0.18,0.113,0.391,104.025,129264.0
0.732,0.8079999999999999,-13.677,0.0459,0.421,0.109,0.231,130.003,273237.0
0.503,0.648,-6.243,0.027,0.227,0.378,0.39,147.942,391853.0
0.7020000000000001,0.594,-8.225,0.0993,0.201,0.378,0.263,111.058,240065.0
0.456,0.7509999999999999,-8.172,0.0657,0.384,0.893,0.5589999999999999,184.71400000000003,343507.0
0.887,0.673,-6.846,0.0503,0.0743,0.124,0.491,105.113,219227.0
0.629,0.464,-8.72,0.0334,0.75,0.0853,0.523,156.051,195053.0
0.7959999999999999,0.64,-4.018,0.257,0.0298,0.0926,0.44,162.029,180692.0
0.722,0.769,-8.217,0.344,0.00339,0.0716,0.8859999999999999,132.001,66777.0
0.619,0.5920000000000001,-8.308,0.347,0.144,0.0926,0.604,127.994,251559.0
0.8009999999999999,0.71,-6.408,0.0265,0.458,0.0686,0.606,111.964,198034.0
0.726,0.775,-4.174,0.269,0.217,0.212,0.777,127.943,289600.0
0.729,0.739,-9.5,0.338,0.696,0.164,0.749,90.306,237427.0
0.648,0.785,-5.414,0.165,0.0561,0.148,0.943,160.02,219200.0
0.636,0.815,-5.098,0.0581,0.0185,0.163,0.636,123.063,219043.0
0.448,0.924,-7.532999999999999,0.0356,0.000188,0.215,0.354,134.993,271032.0
0.7120000000000001,0.402,-11.813,0.0644,0.626,0.125,0.537,91.968,273946.0
0.891,0.819,-3.964,0.106,0.0261,0.173,0.768,101.968,217773.0
0.692,0.736,-5.109,0.11,0.0324,0.0787,0.217,73.987,276560.0
0.6409999999999999,0.887,-1.699,0.106,0.00794,0.29,0.383,124.976,234240.0
0.358,0.568,-4.2810000000000015,0.0325,0.916,0.124,0.27,112.872,236905.0
0.484,0.479,-19.821,0.364,0.105,0.228,0.7440000000000001,179.97400000000005,246204.0
0.458,0.976,-3.791,0.0459,0.00182,0.193,0.76,154.007,218867.0
0.479,0.7170000000000001,-8.305,0.222,0.728,0.1669999999999999,0.7979999999999999,85.225,171886.0
0.831,0.502,-4.045,0.046,0.101,0.122,0.101,100.541,205427.0
0.85,0.512,-8.925,0.0619,0.633,0.105,0.435,114.99,221067.0
0.409,0.8,-5.216,0.0746,0.272,0.092,0.321,159.943,252893.0
0.71,0.81,-5.507,0.0854,0.117,0.154,0.184,92.041,159282.0
0.375,0.951,-6.204,0.186,0.00495,0.0684,0.0765,121.877,125179.0
0.796,0.68,-4.853,0.353,0.0886,0.268,0.565,164.932,190466.0
0.823,0.586,-6.606,0.2,0.114,0.193,0.347,125.971,190476.0
0.545,0.818,-6.38,0.0541,0.0369,0.101,0.679,109.019,225067.0
0.672,0.526,-6.446,0.0599,0.0311,0.28,0.28,123.999,143747.0
0.537,0.532,-10.58,0.0249,0.649,0.357,0.317,99.997,262360.0
0.555,0.722,-6.005,0.034,0.119,0.0861,0.559,134.058,216960.0
0.456,0.637,-4.773,0.0354,0.0171,0.194,0.436,155.95,209453.0
0.667,0.716,-4.058,0.231,0.44,0.0972,0.5429999999999999,129.69299999999998,192000.0
0.63,0.698,-4.51,0.0244,0.173,0.0789,0.529,94.023,261427.0
0.627,0.416,-13.939,0.6629999999999999,0.545,0.413,0.517,127.108,109373.0
0.693,0.808,-6.231,0.093,0.0506,0.578,0.547,127.945,162067.0
0.749,0.643,-5.537,0.257,0.00124,0.111,0.472,74.996,246560.0
0.682,0.513,-6.312,0.396,0.0128,0.212,0.338,130.085,248533.0
0.693,0.92,-2.735,0.0947,0.218,0.286,0.799,92.979,212520.0
0.393,0.505,-7.047999999999999,0.0289,0.687,0.101,0.201,163.938,239451.0
0.723,0.287,-14.079,0.935,0.5670000000000001,0.157,0.36,112.493,165681.0
0.484,0.773,-8.285,0.443,0.984,0.423,0.144,128.09799999999998,37983.0
0.56,0.77,-4.694,0.0256,0.096,0.108,0.521,100.013,183067.0
0.702,0.826,-6.498,0.0529,0.32,0.355,0.329,80.014,78200.0
0.561,0.7290000000000001,-7.6560000000000015,0.042,0.0969,0.0722,0.925,178.02900000000002,236281.0
0.872,0.591,-6.952,0.359,0.111,0.144,0.696,131.982,205352.0
0.848,0.637,-5.132,0.156,0.0413,0.0521,0.698,96.988,222680.0
0.26,0.6629999999999999,-9.693,0.0469,0.653,0.102,0.298,94.975,179448.0
0.424,0.52,-10.231,0.343,0.00204,0.411,0.184,189.613,245253.0
0.858,0.747,-4.122,0.144,0.0116,0.309,0.6559999999999999,99.037,200000.0
0.643,0.725,-5.632,0.0231,0.0365,0.326,0.683,93.975,211067.0
0.576,0.39,-7.202,0.0297,0.491,0.111,0.319,73.433,230267.0
0.547,0.596,-8.104,0.0305,0.000139,0.0311,0.039,100.047,277000.0
0.723,0.622,-7.255,0.0531,0.653,0.113,0.627,79.98100000000002,237161.0
0.855,0.694,-4.393,0.169,0.371,0.109,0.49,122.078,324189.0
0.559,0.795,-6.255,0.052,0.0787,0.102,0.553,160.039,225427.0
0.62,0.7759999999999999,-4.683,0.0451,0.78,0.0714,0.906,152.496,195747.0
0.8009999999999999,0.419,-11.565,0.377,0.317,0.113,0.458,126.009,171429.0
0.388,0.637,-9.346,0.053,0.723,0.064,0.765,114.248,289307.0
0.95,0.721,-5.825,0.138,0.0326,0.0912,0.867,129.988,134667.0
0.565,0.454,-11.091,0.0461,0.265,0.181,0.312,74.809,334333.0
0.739,0.85,-3.966,0.0308,0.0272,0.181,0.883,113.0,168960.0
0.325,0.652,-7.0070000000000014,0.0414,0.105,0.6990000000000001,0.294,174.988,349360.0
0.548,0.883,-4.697,0.0766,0.212,0.0828,0.796,167.998,189000.0
0.486,0.998,-2.737,0.19,0.0159,0.451,0.515,174.97400000000005,276447.0
0.691,0.296,-15.443,0.884,0.772,0.262,0.831,79.084,124147.0
0.628,0.676,-5.911,0.0916,0.00957,0.102,0.75,85.984,191880.0
0.588,0.493,-6.737,0.0339,0.0616,0.239,0.228,74.961,171400.0
0.893,0.622,-6.191,0.29,0.103,0.103,0.606,100.986,220312.0
0.8809999999999999,0.7809999999999999,-7.025,0.321,0.00684,0.417,0.6809999999999999,137.013,228707.0
0.828,0.772,-6.67,0.06,0.223,0.218,0.368,124.99,184947.0
0.58,0.782,-5.9510000000000005,0.0323,0.0613,0.672,0.274,115.002,196198.0
0.617,0.8640000000000001,-7.473,0.188,0.312,0.157,0.96,93.991,145387.0
0.502,0.948,-3.717,0.121,0.0099,0.0809,0.102,139.979,273467.0
0.6509999999999999,0.5529999999999999,-9.783,0.561,0.235,0.303,0.47,121.281,130120.0
0.443,0.387,-7.117999999999999,0.0273,0.828,0.113,0.384,94.257,127299.0
0.77,0.665,-5.784,0.0698,0.121,0.114,0.436,104.973,293013.0
0.488,0.632,-6.678999999999999,0.132,0.0257,0.117,0.524,175.797,232453.0
0.517,0.138,-17.246,0.0437,0.858,0.113,0.5379999999999999,105.16,71915.0
0.8240000000000001,0.444,-5.896,0.0532,0.601,0.135,0.6859999999999999,140.018,130295.0
0.85,0.569,-8.152,0.136,0.0609,0.1,0.294,80.02,205040.0
0.589,0.496,-7.606,0.0377,0.818,0.101,0.44,142.731,220839.0
0.775,0.572,-8.427,0.0632,0.0117,0.0847,0.64,90.023,356653.0
0.7170000000000001,0.5,-9.047,0.8270000000000001,0.604,0.805,0.731,114.432,194560.0
0.7170000000000001,0.396,-14.675999999999998,0.687,0.118,0.326,0.8059999999999999,83.258,118715.0
0.717,0.653,-5.634,0.0658,0.229,0.101,0.412,106.966,207320.0
0.583,0.791,-4.087,0.0318,0.00877,0.0451,0.878,89.993,172893.0
0.471,0.791,-3.373,0.238,0.0198,0.232,0.507,188.36,200457.0
0.736,0.446,-9.6,0.946,0.555,0.272,0.609,83.77600000000002,180294.0
0.624,0.876,-3.374,0.1,0.0735,0.327,0.781,99.943,170827.0
0.8590000000000001,0.563,-5.064,0.0938,0.523,0.0884,0.971,123.202,148349.0
0.59,0.526,-11.117,0.0717,0.00293,0.0646,0.448,170.138,249939.0
0.674,0.881,-2.853,0.147,0.296,0.0793,0.234,98.994,178480.0
0.632,0.784,-7.457,0.0393,0.000157,0.037,0.278,100.019,203344.0
0.812,0.7959999999999999,-4.353,0.223,0.0394,0.101,0.74,88.008,174880.0
0.441,0.527,-5.318,0.0966,0.172,0.233,0.589,96.37,187298.0
0.414,0.837,-4.043,0.0407,0.00114,0.0855,0.199,121.749,243787.0
0.282,0.85,-2.083,0.0449,0.0101,0.281,0.093,174.06799999999996,194988.0
0.687,0.793,-3.577,0.0333,0.305,0.1,0.673,100.991,206507.0
0.718,0.459,-16.369,0.8909999999999999,0.627,0.181,0.346,114.383,122149.0
0.796,0.504,-10.989,0.0524,0.115,0.136,0.221,130.01,304320.0
0.619,0.459,-5.782,0.0334,0.56,0.137,0.498,126.803,184280.0
0.7020000000000001,0.8270000000000001,-5.999,0.3670000000000001,0.000365,0.0729,0.456,84.29799999999999,151425.0
0.767,0.536,-7.709,0.192,0.39,0.118,0.685,89.48200000000001,217539.0
0.876,0.519,-6.531,0.143,0.202,0.108,0.158,94.981,175230.0
0.624,0.448,-7.89,0.0296,0.574,0.151,0.153,137.878,266400.0
0.863,0.446,-8.724,0.234,0.0053799999999999,0.0891,0.815,126.033,460870.0
0.61,0.683,-3.879,0.0253,0.00382,0.125,0.466,108.003,241693.0
0.8490000000000001,0.873,-7.866,0.0694,0.267,0.0819,0.4920000000000001,143.984,229108.0
0.73,0.7859999999999999,-10.562,0.0412,0.00132,0.282,0.617,124.988,215066.0
0.7070000000000001,0.905,-6.63,0.0476,0.109,0.0994,0.24,128.006,217753.0
0.487,0.961,-4.139,0.132,0.0415,0.553,0.323,170.005,231680.0
0.53,0.422,-6.262,0.0342,0.407,0.107,0.349,119.964,221360.0
0.638,0.826,-4.968,0.0479,0.139,0.0803,0.649,124.072,227880.0
0.874,0.647,-5.256,0.441,0.0382,0.215,0.228,154.04,215327.0
0.813,0.6859999999999999,-5.718,0.224,0.0461,0.202,0.7340000000000001,139.922,202312.0
0.727,0.466,-21.818,0.862,0.579,0.623,0.476,69.34,105507.0
0.799,0.8220000000000001,-3.745,0.136,0.0158,0.0772,0.601,124.942,248878.0
0.541,0.812,-3.764,0.0336,0.203,0.42,0.607,141.056,201627.0
0.687,0.871,-5.531,0.0689,0.00225,0.134,0.539,115.0,229439.0
0.879,0.498,-6.027,0.18,0.239,0.0967,0.405,106.044,163173.0
0.281,0.188,-13.308,0.0347,0.748,0.106,0.224,137.775,182373.0
0.8109999999999999,0.502,-9.461,0.163,0.602,0.636,0.7240000000000001,90.039,231333.0
0.8009999999999999,0.569,-6.485,0.314,0.386,0.179,0.359,133.018,196716.0
0.746,0.45,-8.543,0.0872,0.0407,0.172,0.336,95.998,232853.0
0.72,0.633,-14.485,0.0785,0.0339,0.0956,0.2,117.032,564406.0
0.7340000000000001,0.836,-4.803,0.0736,0.0171,0.179,0.622,80.002,270741.0
0.518,0.676,-6.373,0.0744,0.0324,0.189,0.197,173.998,220307.0
0.6890000000000001,0.631,-8.978,0.913,0.41,0.636,0.634,63.785,210200.0
0.5,0.741,-6.115,0.443,0.0769,0.295,0.345,179.884,188654.0
0.414,0.416,-8.024,0.0251,0.1,0.131,0.196,159.91,186268.0
0.652,0.595,-4.04,0.117,0.15,0.0836,0.421,172.277,151147.0
0.616,0.527,-10.972,0.632,0.379,0.111,0.628,43.557,232559.0
0.587,0.648,-6.954,0.089,0.0279,0.962,0.37,119.888,252453.0
0.7240000000000001,0.5479999999999999,-6.581,0.394,0.468,0.327,0.451,149.88299999999995,120973.0
0.8,0.636,-5.726,0.0678,0.000267,0.0997,0.877,121.999,378693.0
0.483,0.853,-3.969,0.0491,0.0755,0.223,0.39,111.001,216213.0
0.701,0.65,-6.313,0.104,0.291,0.112,0.647,90.003,160212.0
0.462,0.291,-18.298,0.0452,0.99,0.11,0.706,137.16899999999998,134133.0
0.629,0.68,-7.683,0.308,0.158,0.351,0.274,166.278,138501.0
0.56,0.747,-5.998,0.0689,0.189,0.109,0.242,127.941,212125.0
0.8,0.564,-5.817,0.4,0.0287,0.112,0.318,139.989,150857.0
0.611,0.464,-8.068,0.294,0.0171,0.0794,0.274,127.764,243413.0
0.743,0.4320000000000001,-12.481,0.325,0.359,0.1,0.19,155.8,160470.0
0.232,0.224,-21.813,0.0323,0.988,0.111,0.292,151.092,198008.0
0.719,0.758,-5.167,0.0851,0.137,0.129,0.49,147.023,198261.0
0.698,0.66,-7.883,0.052,0.0226,0.0622,0.451,159.949,248521.0
0.65,0.794,-2.841,0.0382,0.618,0.103,0.16,128.08700000000002,264959.0
0.683,0.375,-13.056,0.0303,0.579,0.076,0.888,140.467,135533.0
0.413,0.964,-5.131,0.0543,0.0181,0.14,0.408,158.007,218148.0
0.513,0.99,-4.265,0.118,0.00138,0.165,0.179,112.022,122200.0
0.544,0.586,-7.486,0.0794,0.0276,0.0961,0.361,149.882,221920.0
0.647,0.702,-8.168,0.0677,0.0194,0.16,0.508,97.972,205714.0
0.808,0.617,-9.32,0.442,0.113,0.734,0.632,149.962,166400.0
0.653,0.718,-5.232,0.213,0.00413,0.0537,0.216,82.034,202805.0
0.551,0.44,-8.559,0.0985,0.606,0.11,0.341,167.923,210667.0
0.629,0.301,-19.074,0.961,0.115,0.157,0.275,167.74200000000005,212157.0
0.577,0.441,-9.023,0.0327,0.143,0.125,0.201,103.844,219840.0
